TT0066791.001;0531890;001;38647309.000;FRACT.QTE AVEC 2 VAL. DIFFERENTES;EUR;EUR;01092025;27082025;31102025;2419.2400000000;EUR;140.540004298870;340000.000;0.000;0;0;0;341190.000;0;;;;LU1693257310;435;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;0;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
TT0066791.001;0531890;001;38647309.100;FRACT.QTE AVEC 2 VAL. DIFFERENTES;EUR;EUR;01092025;27082025;31102025;340000.0000000000;EUR;1.000000000000;340000.000;0.000;0;0;0;341190.000;0;;;;LU1693257310;435;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;1;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
