TT0067508.001;0531890;001;117909409.100;FRACT.QTE AVEC 2 VAL. DIFFERENTES;USD;USD;01122025;01122025;08012026;100000.0000000000;USD;1.000000000000;100000.000;0.000;0;0;0;100420.000;0;;;;KYG7048G1064;41E;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;1;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
TT0067508.001;0531890;001;152124488.000;FRACT.QTE AVEC 2 VAL. DIFFERENTES;USD;USD;01122025;01122025;08012026;100.0000000000;USD;1000.000000000000;100000.000;0.000;0;0;0;100420.000;0;;;;XD1521244883;41E;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;0;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
