    29226486.000;0531890;FR0012903250;PART FDS CT - GROUPE;BFT AUREUS ISR FCP PARTS -PC-;369;354;EUR;13102020;00000000;0.0000000000;0.000000;;;0;108.153510;423;03122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
    33531414.000;0531890;IE00BD08G390;PART FDS DIVERS - STANDARD;MONTLAKE UCITS PLATFORM ICAV -;510;9BD;EUR;05062018;00000000;0.0000000000;0.000000;;;0;80.332900;437;02122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
    38647309.000;0531890;LU1693257310;PART FDS OBLIGATION - STANDARD;EUROPEAN SECURED LENDING S.A. SICAV-RAIF;576;354;EUR;28062019;00000000;0.0000000000;0.000000;;;0;141.460000;435;31102025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
    44433675.000;0531890;LU1901202280;PART FDS ACTIONS - STANDARD;DHARMARESEARCH S.A. SICAV-RAIF - DR;576;430;EUR;00000000;00000000;0.0000000000;0.000000;;;0;182.770000;436;28112025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
    44433685.000;0531890;LU1901202363;PART FDS DIVERS - STANDARD;DHARMARESEARCH S.A. SICAV-RAIF - DR;576;430;EUR;00000000;00000000;0.0000000000;0.000000;;;0;106.740000;437;28112025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
    46907614.000;0531890;XS1964617879;OBLIGATION ORDINAIRE;CEMEX 3.125 % BONDS 2019-19.03.26;628;186;EUR;19032019;19032026;1000.0000000000;3.125000;EUR;2019;2;99.905000;200;03122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
    50758885.000;0531890;XS2072829794;NOTES;NETFLIX 3.625 % NOTES 2019-15.06.30 REG;333;186;EUR;25102019;15062030;1000.0000000000;3.625000;EUR;2020;2;102.855000;170;03122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
    52245175.000;0531890;FR0013479722;OBLIGATION ORDINAIRE;FIB 6 % BONDS 2020-30.01.25 REG S;369;186;EUR;30012020;30012025;1000.0000000000;6.000000;EUR;2020;1;11.436000;200;21112025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
   117909409.100;0531890;KYG7048G1064;PART FDS ALT - OFF-SHORE;PETERS THEMATIC SPC FUND LTD SHS -C- ONE;202;254;USD;00000000;00000000;1000.0000000000;0.000000;;;0;100.000000;41E;27112025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
   125925496.000;0531890;XD1259254963;PART FDS ALT - OFF-SHORE;PETERS THEMATIC SPC FUND LTD SHS -C-;202;999;USD;00000000;00000000;0.0100000000;0.000000;;;0;747.428400;41E;31102025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
   126657524.000;0531890;FR001400HOZ2;NOTES;BANQUE POSTALE 4 % EURO MEDIUM TERM;369;186;EUR;03052023;03052028;100000.0000000000;4.000000;EUR;2024;1;102.915000;170;03122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
   127535618.000;0531890;FR001400IEQ0;NOTES;RCI BANQUE 4.875 % EURO MEDIUM TERM;369;186;EUR;14062023;14062028;1000.0000000000;4.875000;EUR;2023;1;104.375000;170;03122025;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
