TT0067252.001;0531890;001;1865947.000;FRACT.QTE AVEC 2 VAL. DIFFERENTES;EUR;EUR;26112025;26112025;12122025;351.3530000000;EUR;426.921073678038;150000.000;0.000;0;0;0;150630.000;0;;;;VGG7238P1146;43E;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;0;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
TT0067252.001;0531890;001;1865947.100;FRACT.QTE AVEC 2 VAL. DIFFERENTES;EUR;EUR;26112025;26112025;12122025;150000.0000000000;EUR;1.000000000000;150000.000;0.000;0;0;0;150630.000;0;;;;VGG7238P1146;41E;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;;1;;;;00000000;000000;0.000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
