BR1104412.000;0012620;001;44433675.000;SOUSCRIPTION;EUR;EUR;12122025;16122025;16122025;1080.0000000000;EUR;;198806.400;0.000;0.000;1988.060;0.000;200794.460;184.080000;;;;LU1901202280;436;A;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;OB1423846;0;;2000793;FUND CHANNEL SA LUXEMBOURG;20251216;105020;1.00000000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BR1104414.000;0012620;001;44433685.000;SOUSCRIPTION;EUR;EUR;12122025;16122025;16122025;5600.0000000000;EUR;;597408.000;0.000;0.000;5376.670;0.000;602784.670;106.680000;;;;LU1901202363;437;A;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;OB1423845;0;;2000793;FUND CHANNEL SA LUXEMBOURG;20251216;105020;1.00000000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BR1104414.000;0531890;001;44433685.000;SOUSCRIPTION;EUR;EUR;12122025;16122025;16122025;2336.0000000000;EUR;;249204.480;0.000;0.000;1046.660;0.000;250251.140;106.680000;;;;LU1901202363;437;A;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;OB1423845;0;;2000793;FUND CHANNEL SA LUXEMBOURG;20251216;105020;1.00000000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
