BR1103286.000;0012620;001;29226486.000;SOUSCRIPTION;EUR;EUR;10122025;10122025;10122025;1849.0000000000;EUR;;200043.750;0.000;0.000;0.000;0.000;200043.750;108.190240;;;;FR0012903250;423;A;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;OB1424010;0;;2000245;CACEIS BANK PARIS;20251210;135018;1.00000000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BR1103295.000;0531890;001;29226486.000;RACHAT (FONDS);EUR;EUR;10122025;10122025;10122025;2311.0000000000;EUR;;250027.640;0.000;0.000;0.000;0.000;250027.640;108.190240;;;;FR0012903250;423;V;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;OB1423847;0;;2000245;CACEIS BANK PARIS;20251210;135020;1.00000000;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
