RM Desk;RM Code;External Asset Manager Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Asset Name;Asset Type;Asset ISO Currency;Bloomberg Ticker;S&P Rating;Asset Country;Asset Industry;Asset Economical Sector;Contract Code;Buy Currency;Sell Currency;FX Contract Operation Type;Postions ID;Position type;Position ISO Currency;Current Account Code;Last booking date;Reference date;Asset Price Date;Maturity date;FX rate container CCY;FX rate BP CCY;FX rate BU CCY;Asset Rate;Average Cost Price;Average Cost Price in container currency;Price;Quantity;Cost amount;Annual coupons amount;P/L in %;Weight;Accrued Interests in position currency;Valuation in position currency;Accrued Interests in container currency;Valuation in container currency;Accrued Interests in BP currency;Valuation in BP currency;Accrued Interests in BU currency;Valuation in BU currency;Total Accrued Interests in container currency;AUM net without accrued interests in container currency;AUM net in container currency;AUM net in BU currency;Quotation Type;Strike Price
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;9319594;IE00BD85PG80;Uts Liontrust GF Abs Ret Uts -A5- Hedged EUR (42140747);Fund - Bond;EUR;LIARBA5 ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;9639991;Security;EUR;;;14.04.2023;14.04.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;9.535823996282;10.01;9.1403;35499.25;338514.6;0;-0.026439767852;0.030209941325;0;324473.79;0;319124.99;0;319124.9858729;0;319124.99;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;24656665;;FX Swap Far Leg - EUR/CHF, 22.06.23 (4408677);FX Trade;EUR;;;;;;FXTR.4408677;CHF;;Buy;24656666;Contract;CHF;;;14.04.2023;14.04.2023;22.06.2023;1;1;1;0;1;1;0;7533120;7533120;0;1.210588295632;0.711317972051;0;7514060.957807;0;7514060.96;0;0;0;7514060.96;0;10563575.3;10563575.3;10563575.3;Price per Piece;0.9912
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;24656665;;FX Swap Far Leg - EUR/CHF, 22.06.23 (4408677);FX Trade;EUR;;;;;;FXTR.4408677;;EUR;Sell;24656666;Contract;EUR;;;14.04.2023;14.04.2023;22.06.2023;0.98351545;0.98351545088715083799;0.98351545088715083799;0;1;1;0;-7600000;-7600000;0;1.210588295632;-0.703251500465;0;-7553363.9771113;0;-7428850.18;0;0;0;-7428850.18;0;10563575.3;10563575.3;10563575.3;Price per Piece;0.9912
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;12051420;LU1901202363;Uts Dharm DR Glb Cr Uts -A- Cap (44433685);Fund - Other;EUR;DRGLCRA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099296;Security;EUR;;;14.04.2023;06.04.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;100.273832744773;109.13;95.34;37005.253;3710658.55;0;0.220430752952;0.328479885025;0;3528080.82;0;3469922;0;3469921.9984486;0;3469922;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;6833555;USV03230AA39;3.5% NTS APP Finance VII Mauritius Ltd 1998-30.4.03 Conv. Reg -S- (895146);Bond/Note - Convertible;USD;;D;Mauritius;;Forestry, paper & forest products (TKBN-31);;;;;7480856;Security;USD;;;14.04.2023;15.04.2009;09.06.2017;0.89499996;0.89499995530726256983;0.89499995530726256983;3.5;100;100;0;100000;100000;3500;0;0;0;0;0;0;0;0;0;0;0;10563575.3;10563575.3;10563575.3;Price in Percent;17.25
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;6845330;VGG5532C1288;Uts LL Assets Uts -D- EUR (25212400);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7481056;Security;EUR;;;14.04.2023;01.01.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;413.093694316014;505.46;15.197;509.572;210500.98;0;-0.003516370922;0.000720997369;0;7743.97;0;7616.31;0;7616.3141462;0;7616.31;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1608856;CHF;01608856.1001;CHF;6845330;VGG5532C1288;Uts LL Assets Uts -D- EUR (25212400);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7468525;Security;EUR;;;14.04.2023;01.01.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;149.809066005837;163.74;15.197;133.973;20070.37;0;0.05219379161;0.241401176367;0;2035.99;0;2002.43;0;2002.4276229;0;2002.43;0;8295.03;8295.03;8295.03;Price per Piece;
GFI Geneva;6862481;6931119;1608856;CHF;01608856.1001;CHF;6845042;VGG5532C1361;Uts LL Assets Uts -F- EUR (25229681);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7468539;Security;EUR;;;14.04.2023;31.12.2022;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;319.848331568215;349.59;47.899;126.526;40469.13;0;0.005759204299;0.71857003531;0;6060.47;0;5960.56;0;5960.5658846;0;5960.56;0;8295.03;8295.03;8295.03;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;6826003;ES0105200416;Shs Abengoa SA EUR 0.02 (1268457);Share - Bearer;EUR;;;Spain;Construction & Engineering                             ;Building materials & building industry (TKBN-29);;;;;11217178;Security;EUR;;;14.04.2023;27.12.2022;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;0;0;0.0165;17048;0;0;-0.000004688305;0.000026189996;0;281.29;0;276.66;0;276.6530612;0;276.66;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;14865063;XS1978210273;1.5% NTS Abengoa Abenewco 2 SAU 19-26.10.24 Guar Sec Pay Kind RegS Ex (47666458);Bond/Note - Convertible;EUR;;;Spain;;Energy & water supply (TKBN-92);;;;;14877798;Security;EUR;;;14.04.2023;08.07.2020;26.10.2024;0.98351545;0.98351545088715083799;0.98351545088715083799;1.5;2.104124872018;2.57;0.003;65744;138333.5855859;986.16;0.000155282349;0.000019419561;0;208.58;0;205.14;0;205.1416527;0;205.14;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;12051419;LU1901202280;Uts Dharma DR Eq Uts -A- Cap (44433675);Fund - Equity;EUR;;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099276;Security;EUR;;;14.04.2023;06.04.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;116.423899951979;124.28;142.5;22402.522;2608188.98;0;0.791164846349;0.297222738593;0;3192359.39;0;3139734.78;0;3139734.7848497;0;3139734.78;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;9321344;LU1693257310;Uts ESL Dir Len Uts -A- Cap (38647309);Fund - Bond;EUR;ESLDILA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12046320;Security;EUR;;;14.04.2023;31.03.2023;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;110.006446034084;121.55;125.86;4765.721;524260.03;0;0.121250510208;0.055845296052;0;599813.65;0;589925.99;0;589925.992428;0;589925.99;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1608856;CHF;01608856.1001;CHF;6844946;VGG5532C1445;Uts LL Assets Uts -G- EUR (25236276);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7468515;Security;EUR;;;14.04.2023;31.12.2022;;0.98351545;0.98351545088715083799;0.98351545088715083799;0;142.960256522118;156.26;6.605;45.844;6553.87;0;0.000288762333;0.035902220968;0;302.8;0;297.81;0;297.8084785;0;297.81;0;8295.03;8295.03;8295.03;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;17121435;IE00BD08G515;Uts MontLak AlpQue Accum Institutional Uts CHF (33531424);Fund - Other;CHF;;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;17131333;Security;CHF;;;14.04.2023;13.04.2023;;1;1;1;0;99.221051030907;99.22;105.6871;3543.2488;351564.87;0;-0.378492982673;0.035449710857;0;374475.69;0;374475.69;0;374475.69;0;374475.69;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1707872;CHF;01707872.1001;CHF;6840913;LU1143051891;Uts Arc EI ESG Sel Uts -Ha- Cap (26098676);Fund - Bond;CHF;ARHACHF LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7480809;Security;CHF;;;14.04.2023;13.04.2023;;1;1;1;0;109.834847400478;109.83;115.19;4109.351;451349.94;0;0.162884364659;0.044810220646;0;473356.14;0;473356.14;0;473356.14;0;473356.14;0;10563575.3;10563575.3;10563575.3;Price per Piece;
GFI Geneva;6862481;6931119;1158037;EUR;01158037.1001;EUR;5789896;;Client à Vue - CCNG - EOQ EUR;Public Money Account;EUR;;;Germany;;;;;;;7080381;Current Account;EUR;1158037.010000;;14.04.2023;;;1;1;0.98351545088715083799;0;1;1;0;41383.12;41383.12;0;0.296812194922;0.709658533875;0;41383.12;0;41383.12;0;41383.12;0;40700.94;0;58314.13;58314.13;57352.85;;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;5789896;;Client à Vue - CCNG - EOQ EUR;Public Money Account;EUR;;;Germany;;;;;;;7092162;Current Account;EUR;1600220.010000;;14.04.2023;;;1;1;0.98351545088715083799;0;1;1;0;69933.89;69933.89;0;-0.058212090588;0.038721884986;0;69933.89;0;69933.89;0;69933.89;0;68781.06;0;1806055.93;1806055.93;1776283.9;;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;5789928;;Client à Vue - CC - EOQ USD;Public Money Account;USD;;;United States of America;;;;;;;7092071;Current Account;USD;1600220.113952;;14.04.2023;;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1;1;0;1144.25;1144.25;0;0.001252954354;0.000576543607;0;1144.25;0;1041.27;0;1041.2685413;0;1024.1;0;1806055.93;1806055.93;1776283.9;;
GFI Geneva;6862481;6931119;1521105;EUR;01521105.1001;EUR;5789896;;Client à Vue - CCNG - EOQ EUR;Public Money Account;EUR;;;Germany;;;;;;;7090358;Current Account;EUR;1521105.010000;;14.04.2023;;;1;1;0.98351545088715083799;0;1;1;0;55652;55652;0;0.054902520575;1.081058820696;0;55652;0;55652;0;55652;0;54734.6;-0.92;51479.16;51478.24;50629.65;;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;5789928;;Client à Vue - CC - EOQ USD;Public Money Account;USD;;;United States of America;;;;;;;7104474;Current Account;USD;1612195.137578;;14.04.2023;;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1;1;0;4227.02;4227.02;0;0.010269586417;0.00135683304;0;4227.02;0;3846.59;0;3846.5920466;0;3783.18;0;2834976.66;2834976.66;2788243.35;;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;5789896;;Client à Vue - CCNG - EOQ EUR;Public Money Account;EUR;;;Germany;;;;;;;7104499;Current Account;EUR;1612195.010000;;14.04.2023;;;1;1;0.98351545088715083799;0;1;1;0;226215.56;226215.56;0;-0.075140898033;0.079794505257;0;226215.56;0;226215.56;0;226215.56;0;222486.5;0;2834976.66;2834976.66;2788243.35;;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;5789896;;Client à Vue - CCNG - EOQ EUR;Public Money Account;EUR;;;Germany;;;;;;;7105876;Current Account;EUR;1611603.134990;;14.04.2023;;;1;1;0.98351545088715083799;0;1;1;0;-2998.21;-2998.21;0;-0.027280413673;-0.001083818491;-6.29;-2998.21;-6.29;-2998.21;-6.29;-2998.21;-6.19;-2948.79;-6.29;2766339.59;2766333.3;2720731.55;;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;5789928;;Client à Vue - CC - EOQ USD;Public Money Account;USD;;;United States of America;;;;;;;7105828;Current Account;USD;1611603.137037;;14.04.2023;;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1;1;0;63948.37;63948.37;0;-0.001127852484;0.02103612666;0;63948.37;0;58193.07;0;58193.0748931;0;57233.79;-6.29;2766339.59;2766333.3;2720731.55;;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;5789921;;Client à Vue - CC - EOQ GBP;Public Money Account;GBP;;;United Kingdom;;;;;;;8202232;Current Account;GBP;1611603.000001;;14.04.2023;;;1.13099462494804493442;1.13099463099463099463;1.11235069445363128492;0;1;1;0;169.47;169.47;0;0.00000513828;0.000069286504;0;169.47;0;191.67;0;191.6696601;0;188.51;-6.29;2766339.59;2766333.3;2720731.55;;
GFI Geneva;6862481;6931119;1158037;EUR;01158037.1001;EUR;5789892;;Client à Vue - CCNG - EOQ CHF;Public Money Account;CHF;;;Switzerland;;;;;;;7085112;Current Account;CHF;1158037.119451;;14.04.2023;;;1.0167608449872343134;1.01676084407009545722;1;0;1;1;0;668.09;668.09;0;0.426151454828;0.011648806216;0;668.09;0;679.29;0;679.2877523;0;668.09;0;58314.13;58314.13;57352.85;;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;5789892;;Client à Vue - CCNG - EOQ CHF;Public Money Account;CHF;;;Switzerland;;;;;;;7091944;Current Account;CHF;1600220.113953;;14.04.2023;;;1.0167608449872343134;1.01676084407009545722;1;0;1;1;0;66901.8;66901.8;0;-0.073212828669;0.037663911106;0;66901.8;0;68023.13;0;68023.1306378;0;66901.8;0;1806055.93;1806055.93;1776283.9;;
GFI Geneva;6862481;6931119;1521105;EUR;01521105.1001;EUR;5789892;;Client à Vue - CCNG - EOQ CHF;Public Money Account;CHF;;;Switzerland;;;;;;;7090303;Current Account;CHF;1521105.124311;;14.04.2023;;;1.0167608449872343134;1.01676084407009545722;1;0;1;1;0;-4104.05;-4104.05;0;0.945097479425;-0.081058820696;-0.9;-4104.05;-0.92;-4172.84;-0.9150848;-4172.8373421;-0.9;-4104.05;-0.92;51479.16;51478.24;50629.65;;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;5789892;;Client à Vue - CCNG - EOQ CHF;Public Money Account;CHF;;;Switzerland;;;;;;;7105779;Current Account;CHF;1611603.010000;;14.04.2023;;;1.0167608449872343134;1.01676084407009545722;1;0;1;1;0;39378.85;39378.85;0;-0.070258701271;0.014473591798;0;39378.85;0;40038.87;0;40038.8727645;0;39378.85;-6.29;2766339.59;2766333.3;2720731.55;;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;16785568;;Guarantee call, Credit card guarantee (CREDCAGUA) OW EUR 12.11.2019;Guarantee - Call;EUR;;;;;;1300655;;;;16785570;Contract;EUR;;;14.04.2023;;;1;1;0.98351545088715083799;0;0;0;0;-15000;0;0;0;0;0;0;0;0;0;0;0;0;0;2834976.66;2834976.66;2788243.35;;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;6844696;VGG7238P1146;Uts Prima Cap Fd Red.Pref.Uts -D- EUR (1865947);Fund - Other;EUR;PRMCAPD VI Equity;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;18540249;Security;EUR;;;14.04.2023;07.04.2023;;1;1;0.98351545088715083799;0;356.319199226787;356.32;313.36;313.497;111705.;0;0.058958781977;0.034651932549;0;98237.42;0;98237.42;0;98237.42;0;96618.02;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;15221198;XS2003586869;NTS HoldIKKS SAS -In Default- Technical Code;Bond/Note - Fixed Rate;EUR;;D;France;;Textiles, garments & leather goods (TKBN-68);;;;;15222172;Security;EUR;;;14.04.2023;03.06.2019;15.07.2021;1;1;0.98351545088715083799;0;96.45;96.45;19;100000;96450;0;0;0.006701995211;0;19000;0;19000;0;19000;0;18686.79;0;2834976.66;2834976.66;2788243.35;Price in Percent;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;14864665;XS1978209002;1.5% NTS Abengoa Abenewco 2 SAU 19-26.10.24 Guarant Sec Pay In Kind R (47666461);Bond/Note - Convertible;EUR;;;Spain;;Energy & water supply (TKBN-92);;;;;14877833;Security;EUR;;;14.04.2023;14.04.2023;26.10.2024;1;1;0.98351545088715083799;1.5;0.727835154859;0.73;0.001;32871;23924.6693754;493.065;0.000004217609;0.000019246359;0;34.76;0;34.76;0;34.76;0;34.19;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;6825687;CH0002811260;Gold - Bars 500 Grams (999.9/1000) (281126);Metal - Physical;CHF;;;Switzerland;;Precious metals & precious stones (TKBN-26);;;;;16209063;Security;USD;;;14.04.2023;14.04.2023;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;49.317631763176;44.58;64.273956;1;49.3176318;0;0.015692564369;0.010570556885;0;32133.76;0;29241.75;0;29241.7508418;0;28759.72;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;12051420;LU1901202363;Uts Dharm DR Glb Cr Uts -A- Cap (44433685);Fund - Other;EUR;DRGLCRA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099293;Security;EUR;;;14.04.2023;06.04.2023;;1;1;0.98351545088715083799;0;100.478551974262;100.48;95.34;5704.208;573150.56;0;0.099512217278;0.301119794225;0;543839.19;0;543839.19;0;543839.19;0;534874.25;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;12051420;LU1901202363;Uts Dharm DR Glb Cr Uts -A- Cap (44433685);Fund - Other;EUR;DRGLCRA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099295;Security;EUR;;;14.04.2023;06.04.2023;;1;1;0.98351545088715083799;0;101.210524308387;101.21;95.34;9884.469;1000412.29;0;0.245745694028;0.33241376668;0;942385.27;0;942385.27;0;942385.27;0;926850.48;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;9321344;LU1693257310;Uts ESL Dir Len Uts -A- Cap (38647309);Fund - Bond;EUR;ESLDILA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12046311;Security;EUR;;;14.04.2023;31.03.2023;;1;1;0.98351545088715083799;0;105.61207272642;105.61;125.86;1194.229;126125;0;0.049714062206;0.053018305978;0;150305.66;0;150305.66;0;150305.66;0;147827.94;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6844946;VGG5532C1445;Uts LL Assets Uts -G- EUR (25236276);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7349548;Security;EUR;;;14.04.2023;31.12.2022;;1;1;0.98351545088715083799;0;1090.580465035118;1090.58;6.605;114.615;124996.88;0;0;0.000419161991;0;757.03;0;757.03;0;757.03;0;744.55;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;17121423;IE00BD08G390;Uts MontLak AlpQue Accum Institutional Uts EUR (33531414);Fund - Other;EUR;MLAQSEI ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;17131293;Security;EUR;;;14.04.2023;13.04.2023;;1;1;0.98351545088715083799;0;89.377585020428;89.38;97.5138;617.8868;55225.23;0;-0.18624507878;0.033361364396;0;60252.49;0;60252.49;0;60252.49;0;59259.25;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6826003;ES0105200416;Shs Abengoa SA EUR 0.02 (1268457);Share - Bearer;EUR;;;Spain;Construction & Engineering                             ;Building materials & building industry (TKBN-29);;;;;11217175;Security;EUR;;;14.04.2023;27.12.2022;;1;1;0.98351545088715083799;0;0;0;0.0165;8524;0;0;0;0.000077876879;0;140.65;0;140.65;0;140.65;0;138.33;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;9319594;IE00BD85PG80;Uts Liontrust GF Abs Ret Uts -A5- Hedged EUR (42140747);Fund - Bond;EUR;LIARBA5 ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;9639994;Security;EUR;;;14.04.2023;14.04.2023;;1;1;0.98351545088715083799;0;9.238907446809;9.24;9.1403;9400;86845.73;0;-0.019586786447;0.03030671159;0;85918.82;0;85918.82;0;85918.82;0;84502.49;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;6825686;CH0002811286;Gold - Bars 1 Kilogram (999.9/1000) (281128);Metal - Physical;CHF;;;Switzerland;;Precious metals & precious stones (TKBN-26);;;;;16209013;Security;USD;;;14.04.2023;14.04.2023;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;49.516966141059;44.79;64.273956;27;1336.9580858;0;0.847399846143;0.57081016579;0;1735223.27;0;1579054.76;0;1579054.7547548;0;1553024.76;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
