Portefeuille,Consolidé,,,,,
53233600,,Vente EUR/CHF à 0.959986 No. 29372990 du 03.11.2023 au 22.12.2023 Taux terme actuel : 0.94743,EUR,426 343.50-,449 364.44-,0.94-
53233600,LU1901202363,DHARMARESEARCH DR GBL A,EUR,3 073 325.81 ,3 239 273.81 ,6.80 
53233600,,COMPTE ORDINAIRE EN CHF,CHF,697 528.20 ,697 528.20 ,1.54 
53233600,,COMPTE ORDINAIRE EN EUR,EUR,25 398.41 ,26 769.83 ,0.06 
53233600,,COMPTE ORDINAIRE EN USD,USD,11 249.37 ,12 936.71 ,0.02 
532336A0,VGG5532C1445,LL ASSETS SPV G EUR SP #,EUR,35.89 ,37.83 ,0.00 
532336A0,VGG5532C1288,LL ASSETS SPV D EUR SP #,EUR,404.73 ,426.59 ,0.00 
532336A0,VGG5532C1361,LL ASSETS SPV F EUR SP #,EUR,781.12 ,823.30 ,0.00 
532336A0,LU1901202280,DHARMARESEARCH DR EQ A,EUR,30 610.17 ,32 263.00 ,0.07 
532336A0,,COMPTE ORDINAIRE EN EUR,EUR,3 632.52 ,3 828.66 ,0.01 
532336A0,,COMPTE REVENUS EN EUR,EUR,4 743.85 ,5 000.00 ,0.01 
532336A0,,COMPTE ORDINAIRE EN CHF,CHF,3 810.24 ,3 810.24 ,0.01 
532336A0,LU1901202363,DHARMARESEARCH DR GBL A,EUR,51 515.93 ,54 297.60 ,0.11 
532336B0,VGG5532C1445,LL ASSETS SPV G EUR SP #,EUR,35.89 ,37.83 ,0.00 
532336B0,DE000A0S9GB0,DT BOER-XETRA CT-GOLDPERP,EUR,7 571.18 ,7 980.00 ,0.02 
532336B0,VGG5532C1361,LL ASSETS SPV F EUR SP #,EUR,781.12 ,823.30 ,0.00 
532336B0,VGG5532C1288,LL ASSETS SPV D EUR SP #,EUR,404.73 ,426.59 ,0.00 
532336B0,,COMPTE ORDINAIRE EN EUR,EUR,4 099.53 ,4 320.89 ,0.01 
532336B0,LU1901202280,DHARMARESEARCH DR EQ A,EUR,53 567.79 ,56 460.25 ,0.12 
532336B0,LU1901202363,DHARMARESEARCH DR GBL A,EUR,56 115.57 ,59 145.60 ,0.12 
532336B0,,COMPTE ORDINAIRE EN CHF,CHF,200.00 ,200.00 ,0.00 
532336B0,,COMPTE ORDINAIRE EN USD,USD,274.61 ,315.80 ,0.00 
53233800,VGG5532C1288,LL ASSETS SPV D EUR SP #,EUR,1 214.35 ,1 279.92 ,0.00 
53233800,VGG5532C1445,LL ASSETS SPV G EUR SP #,EUR,35.88 ,37.82 ,0.00 
53233800,CH0478634105,AEVIS VICTORIA,CHF,454 860.00 ,454 860.00 ,1.01 
53233800,,COMPTE ORDINAIRE EN CHF,CHF,6 303.50 ,6 303.50 ,0.01 
53233800,LU1901202363,DHARMARESEARCH DR GBL A,EUR,36 033.56 ,37 979.23 ,0.08 
53233800,VGG5532C1361,LL ASSETS SPV F EUR SP #,EUR,1 718.73 ,1 811.53 ,0.00 
532338A0,,COMPTE ORDINAIRE EN CHF,CHF,53 306.68 ,53 306.68 ,0.12 
532338A0,,COMPTE ORDINAIRE EN USD,USD,2.92 ,3.36 ,0.00 
532338A0,LU1901202363,DHARMARESEARCH DR GBL A,EUR,84 197.00 ,88 743.32 ,0.19 
532338A0,VGG5532C1361,LL ASSETS SPV F EUR SP #,EUR,1 250.14 ,1 317.65 ,0.00 
532338A0,CH0478634105,AEVIS VICTORIA,CHF,105 849.00 ,105 849.00 ,0.23 
532338B0,VGG5532C1445,LL ASSETS SPV G EUR SP #,EUR,35.88 ,37.82 ,0.00 
532338B0,VGG5532C1288,LL ASSETS SPV D EUR SP #,EUR,404.73 ,426.59 ,0.00 
532338B0,VGG5532C1361,LL ASSETS SPV F EUR SP #,EUR,781.12 ,823.30 ,0.00 
532338B0,,COMPTE ORDINAIRE EN CHF,CHF,2 864.71 ,2 864.71 ,0.01 
532338B0,LU1901202280,DHARMARESEARCH DR EQ A,EUR,27 549.15 ,29 036.70 ,0.06 
532338B0,LU1901202363,DHARMARESEARCH DR GBL A,EUR,64 694.54 ,68 187.80 ,0.14 
532338B0,,COMPTE ORDINAIRE EN EUR,EUR,3 050.60 ,3 215.32 ,0.01 
53455200,CH0002811286,GOLD KG 1 999.9 CHF,CHF,2 854 500.00 ,2 854 500.00 ,6.32 
53455200,FR0003999036,GOLD NAPOLEON FRF 20,EUR,705 232.17 ,743 312.05 ,1.56 
53455200,XD0002818892,OR MAPLE LEAF (PCE) 1 OZ,USD,165 174.11 ,189 949.18 ,0.37 
53455200,,COMPTE ORDINAIRE EN USD,USD,1 550.94 ,1 783.57 ,0.00 
53455200,,COMPTE ORDINAIRE EN EUR,EUR,6 353.08-,6 696.12-,0.01-
53455200,CH0002876487,PLATINE 1 KG 999.5 CHF,CHF,26 067.00 ,26 067.00 ,0.06 
534552A0,LU1693257310,EUROPEAN SEC LEND A RAIF,EUR,202 510.49 ,213 445.30 ,0.45 
534552A0,LU1901202280,DHARMARESEARCH DR EQ A,EUR,1 007 653.85 ,1 062 063.35 ,2.23 
534552A0,LU1901202363,DHARMARESEARCH DR GBL A,EUR,2 161 584.30 ,2 278 301.70 ,4.78 
534552A0,XD1259254963,PETERS THEM C 022823 ORRR,USD,185 563.25 ,213 396.56 ,0.41 
534552A0,IE00BD08G622,MONTLAKE ALPHAQUEST INS $,USD,209 292.15 ,240 684.65 ,0.46 
534552A0,VGG7238P1146,PRIMA CAPITAL FUND D,EUR,120 960.32 ,127 491.72 ,0.27 
534552A0,,COMPTE ORDINAIRE EN EUR,EUR,361 519.90 ,381 040.61 ,0.80 
534552A0,,COMPTE ORDINAIRE EN CHF,CHF,139 593.60 ,139 593.60 ,0.31 
534552A0,,COMPTE ORDINAIRE EN USD,USD,7 785.11 ,8 952.83 ,0.02 
53896900,LU1901202280,DHARMARESEARCH DR EQ A,EUR,170 791.51 ,180 013.61 ,0.38 
53896900,LU1901202363,DHARMARESEARCH DR GBL A,EUR,175 274.59 ,184 738.76 ,0.39 
53896900,IE00B4WXJJ64,ISHARES III EURO GOV BD,EUR,11 307.92 ,11 918.50 ,0.03 
53896900,DE000A0S9GB0,DT BOER-XETRA CT-GOLDPERP,EUR,30 113.96 ,31 740.00 ,0.07 
53896900,,COMPTE ORDINAIRE EN EUR,EUR,142 783.51 ,150 493.28 ,0.32 
53896900,,COMPTE ORDINAIRE EN USD,USD,27 283.18 ,31 375.49 ,0.06 
54570000,CH0038388911,SULZER (NOM),CHF,15 225.00 ,15 225.00 ,0.03 
54570000,CH0012214059,HOLCIM,CHF,34 400.50 ,34 400.50 ,0.08 
54570000,CH0012005267,NOVARTIS (NOM),CHF,41 368.32 ,41 368.32 ,0.09 
54570000,CH0244767585,UBS GROUP (NOM),CHF,34 482.00 ,34 482.00 ,0.08 
54570000,CH0102484968,JULIUS BAER GRP N,CHF,17 696.00 ,17 696.00 ,0.04 
54570000,CH0012138605,ADECCO GROUP (NOM),CHF,12 915.49 ,12 915.49 ,0.03 
54570000,CH0012221716,ABB LTD (NOM),CHF,60 152.43 ,60 152.43 ,0.13 
54570000,CH0012142631,CLARIANT (NOM),CHF,29 904.16 ,29 904.16 ,0.07 
54570000,CH1175448666,STRAUMANN HLDG,CHF,24 050.00 ,24 050.00 ,0.05 
54570000,CH0012549785,SONOVA HOLDING (NOM),CHF,25 230.00 ,25 230.00 ,0.06 
54570000,CH1243598427,SANDOZ GROUP,CHF,2 425.97 ,2 425.97 ,0.01 
54570000,LU1901202363,DHARMARESEARCH DR GBL A,EUR,2 251 586.32 ,2 373 163.48 ,4.98 
54570000,,Vente EUR/CHF à 0.95437 No. 20079695 du 20.09.2023 au 22.12.2023 Taux terme actuel : 0.94743,CHF,3 125 560.12 ,3 125 560.12 ,6.92 
54570000,,COMPTE ORDINAIRE EN EUR,EUR,1 519.55 ,1 601.60 ,0.00 
54570000,,COMPTE ORDINAIRE EN CHF,CHF,1 283 087.67 ,1 283 087.67 ,2.84 
54570000,,COMPTE REVENUS EN CHF,CHF,2 012 821.63 ,2 012 821.63 ,4.45 
54570000,,Vente EUR/CHF à 0.95437 No. 20079695 du 20.09.2023 au 22.12.2023 Taux terme actuel : 0.94743,EUR,3 102 833.25-,3 270 374.54-,6.87-
54570000,CH0038863350,NESTLE (NOM),CHF,25 334.25 ,25 334.25 ,0.06 
54570000,CH0432492467,ALCON INC,CHF,36 190.08 ,36 190.08 ,0.08 
54570000,CH0237935637,ISHARES SWISS DIV(CH) A,CHF,22 029.00 ,22 029.00 ,0.05 
54570000,CH0025751329,LOGITECH INTL (NOM),CHF,19 822.40 ,19 822.40 ,0.04 
54570000,CH0012032048,ROCHE (BON),CHF,25 965.50 ,25 965.50 ,0.06 
54570000,LU1901202280,DHARMARESEARCH DR EQ A,EUR,1 295 910.20 ,1 365 884.46 ,2.87 
54617000,,Vente EUR/CHF à 0.954664 No. 29370453 du 20.09.2023 au 22.12.2023 Taux terme actuel : 0.94743,CHF,190 932.70 ,190 932.70 ,0.42 
54617000,LU1901202363,DHARMARESEARCH DR GBL A,EUR,199 632.43 ,210 411.83 ,0.44 
54617000,,COMPTE ORDINAIRE EN CHF,CHF,789 070.22 ,789 070.22 ,1.75 
54617000,,Vente EUR/CHF à 0.954664 No. 29370453 du 20.09.2023 au 22.12.2023 Taux terme actuel : 0.94743,EUR,189 486.00-,199 717.53-,0.42-
60864 F4,IE00B4WXJJ64,ISHARES III EURO GOV BD,EUR,58 081.56 ,61 217.75 ,0.13 
60864 F4,LU0646914142,ARCANO EUROP INC ESG BA,EUR,123 124.62 ,129 772.88 ,0.27 
60864 F4,LU1693257310,EUROPEAN SEC LEND A RAIF,EUR,174 536.35 ,183 960.65 ,0.39 
60864 F4,XD1259254963,PETERS THEM C 022823 ORRR,USD,82 148.33 ,94 470.06 ,0.18 
60864 F4,IE00BD08G390,MONTLAKE ALPHAQUEST INS €,EUR,104 265.81 ,109 895.77 ,0.23 
60864 F4,VGG7238P1146,PRIMA CAPITAL FUND D,EUR,93 046.50 ,98 070.66 ,0.21 
60864 F4,IE00BD85PG80,LIONTRUST GF ABS RET A5,EUR,87 203.20 ,91 911.85 ,0.19 
60864 F4,LU1901202280,DHARMARESEARCH DR EQ A,EUR,836 854.12 ,882 041.09 ,1.85 
60864 F4,LU1901202363,DHARMARESEARCH DR GBL A,EUR,922 983.21 ,972 820.82 ,2.04 
60864 F4,,COMPTE ORDINAIRE EN EUR,EUR,229 571.90 ,241 967.92 ,0.51 
60864 F4,,COMPTE ORDINAIRE EN USD,USD,17 088.15 ,19 651.26 ,0.04 
60864 F4,DE000A0S9GB0,DT BOER-XETRA CT-GOLDPERP,EUR,154 554.63 ,162 900.00 ,0.34 
60864 W1,LU1901202363,DHARMARESEARCH DR GBL A,EUR,857 917.02 ,904 241.30 ,1.90 
60864 W1,VGG7238P1146,PRIMA CAPITAL FUND D,EUR,111 655.61 ,117 684.59 ,0.25 
60864 W1,IE00BD08G390,MONTLAKE ALPHAQUEST INS €,EUR,119 160.94 ,125 595.18 ,0.26 
60864 W1,LU1901202280,DHARMARESEARCH DR EQ A,EUR,1 072 116.49 ,1 130 006.74 ,2.37 
60864 W1,,COMPTE ORDINAIRE EN EUR,EUR,827 798.38 ,872 496.37 ,1.83 
60864 W1,IE00B4WXJJ64,ISHARES III EURO GOV BD,EUR,66 099.90 ,69 669.05 ,0.15 
60864 W1,US78463V1070,SPDR GOLD TRUST,USD,187 258.97 ,215 346.64 ,0.41 
60864 W1,,COMPTE ORDINAIRE EN USD,USD,12 446.64 ,14 313.56 ,0.03 
