RM Desk;RM Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Asset Name;Asset group;Asset ISO Currency;Bloomberg Ticker;Operation number;Order Number;Flag reversal;Order type;Record Date;Trade Date;Value Date;Price;Quantity;Gross amount in asset currency;Interest in asset currency;Limit Price;Order Status;External Reference;Visible Size;Trigger Price
External Asset Management Geneva;26183782;1707872;CHF;01707872.1001;CHF;12051420;LU1901202363;Uts Dharm DR Glb Cr Uts -A- Cap (44433685);Funds;EUR;DRGLCRA LX Equity;405296248;;N;Subscription;27.08.2025;27.08.2025;29.08.2025;0;2360;-250443.2;0;0;TP: Placed;VP-250827-418523/STNP/20250827121005;0;0
