RM Desk;RM Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Asset Name;Asset group;Asset ISO Currency;Bloomberg Ticker;Operation number;Order Number;Flag reversal;Order type;Record Date;Trade Date;Value Date;Price;Quantity;Gross amount in asset currency;Interest in asset currency;Limit Price;Order Status;External Reference;Visible Size;Trigger Price
External Asset Management Geneva;26183782;1612195;EUR;01612195.1001;EUR;12051420;LU1901202363;Uts Dharm DR Glb Cr Uts -A- Cap (44433685);Funds;EUR;DRGLCRA LX Equity;370079994;;N;Sell Redemption;09.04.2025;09.04.2025;11.04.2025;0;-485;50265.4;0;0;TP: Placed;VP-250409-233597/STNP/20250409034644;0;0
