RM Desk;RM Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Bloomberg Ticker;Asset Name;Market name;Asset group;Asset Country;Asset Economical Sector;S&P Rating;Asset ISO Currency;Maturity date;Record Date;Value Date;Trade Date;Operation number;Order number;Flag reversal;In / out;Order Type;Operation type;Custodian ID;Custodian name;Quantity;Price;FX rate container CCY;FX rate BP CCY;FX rate BU CCY;Gross amount in asset currency;Fees in asset currency;Net amount in asset currency;Interest in asset currency;Gross amount in container currency;Fees in container currency;Net amount in container currency;Interest in container currency;Gross amount in BP currency;Fees in BP currency;Net amount in BP currency;Interest in BP currency;Gross amount in BU currency;Fees in BU currency;Net amount in BU currency;Interest in BU currency;External Reference;Quotation Type;Commission in asset currency;Commission in container currency;Commission in BU currency;External Commission in asset currency;External Commission in container currency;External Commission in BU currency;Fee in asset currency;Fee in container currency;Fee in BU currency;External Fees in asset currency;External Fees in container currency;External Fees in BU currency;VAT in asset currency;VAT in container currency;VAT in BU currency;STAMP in asset currency;STAMP in container currency;STAMP in BU currency;INTEREST in asset currency;INTEREST in container currency;INTEREST in BU currency;EU in asset currency;EU in container currency;EU in BU currency;WTAX in asset currency;WTAX in container currency;WTAX in BU currency;SOURCE TAX in asset currency;SOURCE TAX in container currency;SOURCE TAX in BU currency;COMPLEMENTARY in asset currency;COMPLEMENTARY in container currency;COMPLEMENTARY in BU currency;Retro in asset currency;Retro in container currency;Retro in BU currency
External Asset Management Geneva;26183782;1707872;CHF;01707872.1001;CHF;12051419;LU1901202280;;Uts Dharma DR Eq Uts -A- Cap (44433675);Clearstream Vestima Funds;Funds;Luxembourg;Investment trusts/funds & provisioning inst. (TKBN-19);;EUR;;07.04.2025;08.04.2025;04.04.2025;368765822;;N;AP;Subscription;Stock Exchange;1307600;CLEARSTREAM BANKING Luxembourg;1985;152.59;0.93672930431777117212;0.93672930431777117212;0.93672930431777117212;-302891.15;-4104.03;-306995.18;0;-283727.0162236;-3844.3651668;-287571.3813904;0;-283727.0162236;-3844.3651668;-287571.3813904;0;-283727.0162236;-3896.4519793;-287571.3813904;0;VP-250402-222035/STNP/20250402112506;Price per Piece;-3634.69;-3404.7206351;-3450.8507601;-15;-14.0509396;-14.241314;0;0;0;0;0;0;0;0;0;-454.34;-425.5935921;-431.3599053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
