RM Desk;RM Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Asset Name;Asset group;Asset ISO Currency;Bloomberg Ticker;Operation number;Order Number;Flag reversal;Order type;Record Date;Trade Date;Value Date;Price;Quantity;Gross amount in asset currency;Interest in asset currency;Limit Price;Order Status;External Reference;Visible Size;Trigger Price
External Asset Management Geneva;26183782;1707872;CHF;01707872.1001;CHF;12051419;LU1901202280;Uts Dharma DR Eq Uts -A- Cap (44433675);Funds;EUR;;368765822;;N;Subscription;02.04.2025;02.04.2025;04.04.2025;0;1985;-329490.15;0;0;TP: Placed;VP-250402-222035/STNP/20250402112506;0;0
